ocr_word,manual_word,distance,address,Unnamed: 4,manuscript_id,the change,Leitfehler
uγrāi,uγrāi,0,"[{'id': 'Y8.2b', 'index': 3}, {'id': 'Y8.2b', 'index': 4}]",,5.0,,=
dāmōiš,dāmōiš,0,"[{'id': 'Y8.2b', 'index': 5}]",,5.0,,=
upamanāi,upamanāi,0,"[{'id': 'Y8.2b', 'index': 6}]",,5.0,,=
haōmaheca,haōmaheca,0,"[{'id': 'Y8.2b', 'index': 7}, {'id': 'Y8.2c', 'index': 0}]",,5.0,,=
mąϑraheca,mąϑraheca,0,"[{'id': 'Y8.2c', 'index': 1}, {'id': 'Y8.2c', 'index': 2}]",,5.0,,=
aṣ̌aōnaēca,aṣ̌aōnaēca,0,"[{'id': 'Y8.2c', 'index': 3}]",,5.0,,=
zaraϑuštrahe,zaraϑuštrahe,0,"[{'id': 'Y8.2c', 'index': 4}]",,5.0,,=
aṣ̌aiianō,aṣ̌aiianō,0,"[{'id': 'Y8.2c', 'index': 5}, {'id': 'Y8.2c', 'index': 6}]",,5.0,,=
paitījamiiāt̰,paitījamiiāt̰,0,"[{'id': 'Y8.2c', 'index': 7}, {'id': 'Y8.2c', 'index': 8}]",,5.0,,=
xᵛarata,xᵛarata,0,"[{'id': 'Y8.2c', 'index': 9}, {'id': 'Y8.3a', 'index': 0}]",,5.0,,=
narō,narō,0,"[{'id': 'Y8.3a', 'index': 1}]",,5.0,,=
aētəm,aētəm,0,"[{'id': 'Y8.3a', 'index': 2}]",,5.0,,=
miiazdim,miiazdəm,1,"[{'id': 'Y8.3a', 'index': 3}]",,5.0,i for ə,1
yōi,yōi,0,"[{'id': 'Y8.3a', 'index': 4}]",,5.0,,=
dəm,təm,1,"[{'id': 'Y8.3a', 'index': 5}]",,5.0,d for t,?
haṇghāna,haŋhāna,2,"[{'id': 'Y8.3a', 'index': 6}]",,5.0,ṇg for ŋ,?
aṣ̌āica,aṣ̌āicā,1,"[{'id': 'Y8.3a', 'index': 7}]",,5.0,a for ā,1
frə̄rətica,frə̄rətica,0,"[{'id': 'Y8.3a', 'index': 8}]",,5.0,,=
aməṣ̌a,aməṣ̌a,0,"[{'id': 'Y8.3a', 'index': 9}, {'id': 'Y8.4a', 'index': 0}, {'id': 'Y8.4a', 'index': 1}]",,5.0,,=
spəṇta,spəṇta,0,"[{'id': 'Y8.4a', 'index': 2}]",,5.0,,=
daēne,daēne,0,"[{'id': 'Y8.4a', 'index': 3}]",,5.0,,=
māzdaiiasna,mazdaiiasna,1,"[{'id': 'Y8.4a', 'index': 4}]",,5.0,ā for a,1
vaŋhuuasca,vaŋhauuasca,1,"[{'id': 'Y8.4a', 'index': 5}, {'id': 'Y8.4a', 'index': 6}]",,5.0,auu(V) for uuV,1
vaŋhīšca,vaŋᵛhīšca,1,"[{'id': 'Y8.4a', 'index': 7}]",,5.0,ŋ for ŋᵛ,r-b
zaōϑrā̊sca,zaōϑrā̊sca,0,"[{'id': 'Y8.4a', 'index': 8}]",,5.0,,=
yōi,yōi,0,"[{'id': 'Y8.4a', 'index': 9}, {'id': 'Y8.4b', 'index': 0}]",,5.0,,=
aēšauua,aēšuua,1,"[{'id': 'Y8.4b', 'index': 1}, {'id': 'Y8.4b', 'index': 2}]",,5.0,auu(V) for uuV,1
mazdaiiasna,mazdaiiasna,0,"[{'id': 'Y8.4b', 'index': 3}]",,5.0,,=
aēšauua,aēšuua,1,"[{'id': 'Y8.4b', 'index': 4}]",,5.0,auu(V) for uuV,1
mazdaiiasnō,mazdaiiasnō,0,"[{'id': 'Y8.4b', 'index': 5}]",,5.0,,=
aōjanō,aōjanō,0,"[{'id': 'Y8.4b', 'index': 6}, {'id': 'Y8.4b', 'index': 7}]",,5.0,,=
aṣ̌ahe,aṣ̌ahe,0,"[{'id': 'Y8.4b', 'index': 8}]",,5.0,,=
rāϑma,rāϑma,0,"[{'id': 'Y8.4b', 'index': 9}]",,5.0,,=
jīštaiiamnō,jīštaiiamnō,0,"[{'id': 'Y8.4b', 'index': 10}]",,5.0,,=
yāϑβa,yāϑβa,0,"[{'id': 'Y8.4b', 'index': 11}, {'id': 'Y8.4c', 'index': 0}, {'id': 'Y8.4c', 'index': 1}]",,5.0,,=
gaēϑā̊,gaēϑā̊,0,"[{'id': 'Y8.4c', 'index': 2}]",,5.0,,=
aṣ̌ahe,aṣ̌ahe,0,"[{'id': 'Y8.4c', 'index': 3}]",,5.0,,=
mərəγəṇti,mərəγəṇte,1,"[{'id': 'Y8.4c', 'index': 4}]",,5.0,i for e,1
aōui,auui,1,"[{'id': 'Y8.4c', 'index': 5}, {'id': 'Y8.4d', 'index': 0}]",,5.0,aō for au,1
tī,tū,1,"[{'id': 'Y8.4d', 'index': 1}]",,5.0,ī for ū,1
dəm,dim,1,"[{'id': 'Y8.4d', 'index': 2}]",,5.0,ə for i,1
disiiata,disiiata,0,"[{'id': 'Y8.4d', 'index': 3}]",,5.0,,=
yā̊,yā̊,0,"[{'id': 'Y8.4d', 'index': 4}]",,5.0,,=
apasca,apasca,0,"[{'id': 'Y8.4d', 'index': 5}]",,5.0,,=
uruuarā̊sca,uruuarā̊sca,0,"[{'id': 'Y8.4d', 'index': 6}]",,5.0,,=
zaōϑrā̊sca,zaōϑrā̊sca,0,"[{'id': 'Y8.4d', 'index': 7}, {'id': 'Y8.4d', 'index': 8}]",,5.0,,=
yasca,yasca,0,"[{'id': 'Y8.4d', 'index': 9}, {'id': 'Y8.5a', 'index': 0}]",,5.0,,=
aētaēšąm,aētaēšąm,0,"[{'id': 'Y8.5a', 'index': 1}]",,5.0,,=
mazdaiiasnanąm,mazdaiiasnanąm,0,"[{'id': 'Y8.5a', 'index': 2}]",,5.0,,=
pərənāiiunąm,pərənāiiunąm,0,"[{'id': 'Y8.5a', 'index': 3}]",,5.0,,=
aiβizīzuiianąm,aiβizūzuiianąm,1,"[{'id': 'Y8.5a', 'index': 4}]",,5.0,ī for ū,1
imą,imą,0,"[{'id': 'Y8.5a', 'index': 5}]",,5.0,,=
vacō,vacō,0,"[{'id': 'Y8.5a', 'index': 6}]",,5.0,,=
nōit̰,nōit̰,0,"[{'id': 'Y8.5a', 'index': 7}]",,5.0,,=
vīsaiti,vīsaite,1,"[{'id': 'Y8.5a', 'index': 8}]",,5.0,i for e,1
framrīiti,frasrūiti,2,"[{'id': 'Y8.5a', 'index': 9}]",,5.0,"m for s, ī for ū",?
aētąm,aētąm,0,"[{'id': 'Y8.5a', 'index': 10}]",,5.0,,=
āiiātąmanahe,āyātumanahe,1,"[{'id': 'Y8.5a', 'index': 11}, {'id': 'Y8.5a', 'index': 12}]",,5.0,"āi for ā, i for y, ą for u",?
jasaitē,jasaiti,1,"[{'id': 'Y8.5a', 'index': 15}]",,5.0,ē for i,1
aṣ̌əm,aṣ̌əm,0,"[{'id': 'Y8.5a', 'index': 16}, {'id': 'Y8.6AV', 'index': 0}]",,5.0,,=
vohī,vohū,1,"[{'id': 'Y8.6AV', 'index': 1}]",,5.0,ī for ū,1
aṣ̌əm,aṣ̌əm,0,"[{'id': 'Y8.6AV', 'index': 2}, {'id': 'Y8.6AVF', 'index': 0}]",,5.0,,=
vohī,vohū,1,"[{'id': 'Y8.6AVF', 'index': 1}]",,5.0,ī for ū,1
yaϑā,yaϑā,0,"[{'id': 'Y8.6AVF', 'index': 2}, {'id': 'Y8.7YAV', 'index': 0}]",,5.0,,=
ahī,ahū,0,"[{'id': 'Y8.7YAV', 'index': 1}]",,5.0,ī for ū,1
vairiiō,vairiiō,0,"[{'id': 'Y8.7YAV', 'index': 2}]",,5.0,,=
vasasca,vasasca,0,"[{'id': 'Y8.7YAV', 'index': 3}, {'id': 'Y8.8a', 'index': 0}, {'id': 'Y8.8a', 'index': 1}]",,5.0,,=
tē,tē,0,"[{'id': 'Y8.8a', 'index': 2}]",,5.0,,=
uštāca,uštāca,0,"[{'id': 'Y8.8a', 'index': 4}]",,5.0,,=
xšaēša,xšaēša,0,"[{'id': 'Y8.8a', 'index': 5}]",,5.0,,=
hauuanąm,hauuanąm,0,"[{'id': 'Y8.8a', 'index': 6}]",,5.0,,=
dāmąn,dāmąn,0,"[{'id': 'Y8.8a', 'index': 7}]",,5.0,,=
vasō,vasō,0,"[{'id': 'Y8.8a', 'index': 8}, {'id': 'Y8.8b', 'index': 0}]",,5.0,,=
āpō,āpō,0,"[{'id': 'Y8.8b', 'index': 1}]",,5.0,,=
vasō,vasō,0,"[{'id': 'Y8.8b', 'index': 2}]",,5.0,,=
uruuarā̊,uruuarā̊,0,"[{'id': 'Y8.8b', 'index': 3}, {'id': 'Y8.8b', 'index': 4}]",,5.0,,=
vasō,vasō,0,"[{'id': 'Y8.8b', 'index': 5}]",,5.0,,=
vīspa,vīspa,0,"[{'id': 'Y8.8b', 'index': 6}]",,5.0,,=
vohī,vohū,1,"[{'id': 'Y8.8b', 'index': 7}]",,5.0,ī for ū,1
aṣ̌acīϑra,aṣ̌aciϑra,1,"[{'id': 'Y8.8b', 'index': 8}]",,5.0,ī for i,1
xšaiiamnəm,xšaiiamnəm,0,"[{'id': 'Y8.8b', 'index': 9}, {'id': 'Y8.8c', 'index': 0}, {'id': 'Y8.8c', 'index': 1}]",,5.0,,=
aṣ̌auuanəm,aṣ̌auuanəm,0,"[{'id': 'Y8.8c', 'index': 2}]",,5.0,,=
dāiiata,dāiiata,0,"[{'id': 'Y8.8c', 'index': 3}]",,5.0,,=
axšaiiamnəm,axšaiiamnəm,0,"[{'id': 'Y8.8c', 'index': 4}]",,5.0,,=
druuaṇtəm,druuaṇtəm,0,"[{'id': 'Y8.8c', 'index': 5}]",,5.0,,=
vasōxšaϑrō,vasōxšaϑrō,0,"[{'id': 'Y8.8c', 'index': 6}, {'id': 'Y8.9a', 'index': 0}]",,5.0,,=
hiiāt̰,hiiāt̰,0,"[{'id': 'Y8.9a', 'index': 1}]",,5.0,,=
aṣ̌auua,aṣ̌auua,0,"[{'id': 'Y8.9a', 'index': 2}]",,5.0,,=
auuasōxšaϑrō,auuasōxšaϑrō,0,"[{'id': 'Y8.9a', 'index': 3}, {'id': 'Y8.9a', 'index': 4}]",,5.0,,=
hiiāt̰,hiiāt̰,0,"[{'id': 'Y8.9a', 'index': 5}]",,5.0,,=
druuā̊,druuā̊,0,"[{'id': 'Y8.9a', 'index': 6}]",,5.0,,=
gatō,gatō,0,"[{'id': 'Y8.9a', 'index': 7}, {'id': 'Y8.9b', 'index': 0}]",,5.0,,=
hamastō,hamistō,1,"[{'id': 'Y8.9b', 'index': 1}, {'id': 'Y8.9b', 'index': 2}]",,5.0,a for i,1
nižbərətō,nižbərətō,0,"[{'id': 'Y8.9b', 'index': 3}]",,5.0,,=
haca,haca,0,"[{'id': 'Y8.9b', 'index': 4}]",,5.0,,=
spəṇtahe,spəṇtahe,0,"[{'id': 'Y8.9b', 'index': 5}]",,5.0,,=
maińiiə̄uš,maińiiə̄uš,0,"[{'id': 'Y8.9b', 'index': 6}, {'id': 'Y8.9b', 'index': 7}]",,5.0,,=
dāmabiiō,dāmabiiō,0,"[{'id': 'Y8.9b', 'index': 8}]",,5.0,,=
varatō,varatō,0,"[{'id': 'Y8.9b', 'index': 9}]",,5.0,,=
avasōxšaϑrō,auuasōxšaϑrō,1,"[{'id': 'Y8.9b', 'index': 10}]",,5.0,"a for au, v for u",?
haxšiia,haxšaiia,1,"[{'id': 'Y8.9b', 'index': 11}, {'id': 'Y8.10a', 'index': 0}]",,5.0,aii for ii,1
yōi,yōi,0,"[{'id': 'Y8.10a', 'index': 2}]",,5.0,,=
zaraϑuštrō,zaraϑuštrō,0,"[{'id': 'Y8.10a', 'index': 3}]",,5.0,,=
fratəmąm,fratəmą,1,"[{'id': 'Y8.10a', 'index': 4}]",,5.0,m inserted,?
nmānanąmca,nmānanąmca,0,"[{'id': 'Y8.10a', 'index': 5}, {'id': 'Y8.10a', 'index': 6}]",,5.0,,=
vīsąmca,vīsąmca,0,"[{'id': 'Y8.10a', 'index': 7}]",,5.0,,=
zaṇtunąmca,zaṇtunąmca,0,"[{'id': 'Y8.10a', 'index': 8}]",,5.0,,=
dax́iiunąmca,dax́iiunąmca,0,"[{'id': 'Y8.10a', 'index': 9}, {'id': 'Y8.10a', 'index': 10}]",,5.0,,=
aŋ́hā̊,aŋ́hā̊,0,"[{'id': 'Y8.10a', 'index': 11}, {'id': 'Y8.10b', 'index': 0}]",,5.0,,=
daēnaiiā̊,daēnaiiā̊,0,"[{'id': 'Y8.10b', 'index': 1}]",,5.0,,=
anumataiiaēca,anumataiiaēca,0,"[{'id': 'Y8.10b', 'index': 2}]",,5.0,,=
anuuxtaiiaēca,anuuxtaiiaēca,0,"[{'id': 'Y8.10b', 'index': 3}, {'id': 'Y8.10b', 'index': 4}]",,5.0,,=
anuvarəštaiiaēca,anuvarštaiiaēca,1,"[{'id': 'Y8.10b', 'index': 5}]",,5.0,ə inserted,?
yā̊,yā̊,0,"[{'id': 'Y8.10b', 'index': 6}]",,5.0,,=
āhīirəš,āhūiriš,2,"[{'id': 'Y8.10b', 'index': 7}, {'id': 'Y8.10b', 'index': 8}]",,5.0,"ī for ū, ə for i",1
zaraϑuštriš,zaraϑuštriš,0,"[{'id': 'Y8.10b', 'index': 9}]",,5.0,,=
rauuaca,vauuaca,1,"[{'id': 'Y8.10b', 'index': 10}, {'id': 'Y8.11a', 'index': 0}]",,5.0,r for v,?
rauuasca,rauuasca,0,"[{'id': 'Y8.11a', 'index': 1}]",,5.0,,=
rauuaca,vauuaca,1,"[{'id': 'Y8.11a', 'index': 2}]",,5.0,r for v,?
rauuasca,rauuasca,0,"[{'id': 'Y8.11a', 'index': 3}]",,5.0,,=
xᵛāϑrəmca,xᵛāϑrəmca,0,"[{'id': 'Y8.11a', 'index': 4}]",,5.0,,=
āfrīnāmi,āfrīnāmi,0,"[{'id': 'Y8.11a', 'index': 5}, {'id': 'Y8.11a', 'index': 6}]",,5.0,,=
vīspaiiā̊,vīspaiiā̊,0,"[{'id': 'Y8.11a', 'index': 7}]",,5.0,,=
aṣ̌aōnō,aṣ̌aōnō,0,"[{'id': 'Y8.11a', 'index': 8}]",,5.0,,=
staōiš,stōiš,1,"[{'id': 'Y8.11a', 'index': 9}]",,5.0,aōi for ōi,1
ązasca,ązasca,0,"[{'id': 'Y8.11a', 'index': 10}, {'id': 'Y8.11b', 'index': 0}, {'id': 'Y8.11b', 'index': 1}]",,5.0,,=
dužāϑrəmca,dužāϑrəmca,0,"[{'id': 'Y8.11b', 'index': 2}]",,5.0,,=
āfrīnāmi,āfrīnāmi,0,"[{'id': 'Y8.11b', 'index': 3}]",,5.0,,=
vīspaiiā̊,vīspaiiā̊,0,"[{'id': 'Y8.11b', 'index': 4}]",,5.0,,=
druuatō,druuatō,0,"[{'id': 'Y8.11b', 'index': 5}, {'id': 'Y8.11b', 'index': 6}]",,5.0,,=
stōiš,stōiš,0,"[{'id': 'Y8.11b', 'index': 7}]",,5.0,,=
aṣ̌əm,aṣ̌əm,0,"[{'id': 'Y8.11b', 'index': 8}, {'id': 'Y8.12AV', 'index': 0}]",,5.0,,=
vohī,vohū,1,"[{'id': 'Y8.12AV', 'index': 1}]",,5.0,ī for ū,1
haōmahe,haōmahe,0,"[{'id': 'Y8.12AV', 'index': 2}, {'id': 'Y8.13a', 'index': 0}]",,5.0,,=
aṣ̌auuazaŋhō,aṣ̌auuazaŋhō,0,"[{'id': 'Y8.13a', 'index': 1}]",,5.0,,=
xšnaōϑra,xšnaōϑra,0,"[{'id': 'Y8.13a', 'index': 2}]",,5.0,,=
yasnāica,yasnāica,0,"[{'id': 'Y8.13a', 'index': 3}, {'id': 'Y8.13a', 'index': 4}]",,5.0,,=
vahmāica,vaɱāica,1,"[{'id': 'Y8.13a', 'index': 5}]",,5.0,hm for ɱ,?
xšnaōϑrāica,xšnaōϑrāica,0,"[{'id': 'Y8.13a', 'index': 6}]",,5.0,,=
frasastaiiaēca,frasastaiiaēca,0,"[{'id': 'Y8.13a', 'index': 7}, {'id': 'Y8.13a', 'index': 8}]",,5.0,,=
yaϑā,yaϑā,0,"[{'id': 'Y8.13a', 'index': 9}, {'id': 'Y9.0WazGr', 'index': 0}]",,5.0,,=
ahī,ahū,0,"[{'id': 'Y9.0WazGr', 'index': 1}]",,5.0,ī for ū,1
vairiiō,vairiiō,0,"[{'id': 'Y9.0WazGr', 'index': 2}]",,5.0,,=
zaōtā,zaōtā,0,"[{'id': 'Y9.0WazGr', 'index': 3}]",,5.0,,=
frāmē,frāmē,0,"[{'id': 'Y9.0WazGr', 'index': 4}]",,5.0,,=
mrītī,mrūtē,2,"[{'id': 'Y9.0WazGr', 'index': 5}]",,5.0,"ī for ū, ī for ē",1
yaϑā,yaϑā,0,"[{'id': 'Y9.0WazGr', 'index': 6}, {'id': 'Y9.0WazGrM', 'index': 0}]",,5.0,,=
ahī,ahū,0,"[{'id': 'Y9.0WazGrM', 'index': 1}]",,5.0,ī for ū,1
vairiiō,vairiiō,0,"[{'id': 'Y9.0WazGrM', 'index': 2}]",,5.0,,=
yō,yō,0,"[{'id': 'Y9.0WazGrM', 'index': 3}]",,5.0,,=
zaōtā,zaōtā,0,"[{'id': 'Y9.0WazGrM', 'index': 4}]",,5.0,,=
frāmē,frāmē,0,"[{'id': 'Y9.0WazGrM', 'index': 5}]",,5.0,,=
mrītē,mrūtē,1,"[{'id': 'Y9.0WazGrM', 'index': 6}]",,5.0,ī for ū,1
aϑā,aϑā,0,"[{'id': 'Y9.0WazGrM', 'index': 7}, {'id': 'Y9.0WazGrF', 'index': 0}]",,5.0,,=
ratuš,ratuš,0,"[{'id': 'Y9.0WazGrF', 'index': 1}, {'id': 'Y9.0WazGrF', 'index': 2}]",,5.0,,=
aṣ̌āt̰cit̰,aṣ̌āt̰cīt̰,1,"[{'id': 'Y9.0WazGrF', 'index': 3}]",,5.0,i for ī,1
hacā,hacā,0,"[{'id': 'Y9.0WazGrF', 'index': 4}]",,5.0,,=
frā,frā,0,"[{'id': 'Y9.0WazGrF', 'index': 5}]",,5.0,,=
aṣ̌auua,aṣ̌auua,0,"[{'id': 'Y9.0WazGrF', 'index': 6}]",,5.0,,=
viδuuā̊,vīδuuā̊,1,"[{'id': 'Y9.0WazGrF', 'index': 7}]",,5.0,i for ī,1
mrōtē,mraōtū,1,"[{'id': 'Y9.0WazGrF', 'index': 8}]",,5.0,"ō for aō, ē for ū",?
hāuuanīm,hāuuanīm,0,"[{'id': 'Y9.0WazGrF', 'index': 9}, {'id': 'Y9.1a', 'index': 0}]",,5.0,,=
ā,ā,0,"[{'id': 'Y9.1a', 'index': 1}]",,5.0,,=
ratīm,ratūm,1,"[{'id': 'Y9.1a', 'index': 2}]",,5.0,ī for ū,1
ā,ā,0,"[{'id': 'Y9.1a', 'index': 3}]",,5.0,,=
haōmō,haōmō,0,"[{'id': 'Y9.1a', 'index': 4}]",,5.0,,=
upāit̰,upāit̰,0,"[{'id': 'Y9.1a', 'index': 5}]",,5.0,,=
zaraϑuštrəm,zaraϑuštrəm,0,"[{'id': 'Y9.1a', 'index': 6}]",,5.0,,=
ātərəm,ātrəm,1,"[{'id': 'Y9.1a', 'index': 7}, {'id': 'Y9.1b', 'index': 0}]",,5.0,ə inserted,?
pairiyaōždaϑəṇtəm,pairiyaōždaϑəṇtəm,0,"[{'id': 'Y9.1b', 'index': 1}]",,5.0,,=
gāϑā̊sca,gāϑā̊sca,0,"[{'id': 'Y9.1b', 'index': 2}]",,5.0,,=
srāuuaiiaṇtəm,srāuuaiiaṇtəm,0,"[{'id': 'Y9.1b', 'index': 3}]",,5.0,,=
ādəm,ādim,1,"[{'id': 'Y9.1b', 'index': 4}, {'id': 'Y9.1c', 'index': 0}]",,5.0,ə for i,1
ādəm,ādim,1,"[{'id': 'Y9.1c', 'index': 1}]",,5.0,ə for i,1
pərəsat̰,pərəsat̰,0,"[{'id': 'Y9.1c', 'index': 2}]",,5.0,,=
zaraϑuštrō,zaraϑuštrō,0,"[{'id': 'Y9.1c', 'index': 3}, {'id': 'Y9.1c', 'index': 4}]",,5.0,,=
kō,kō,0,"[{'id': 'Y9.1c', 'index': 5}]",,5.0,,=
narə,narə,0,"[{'id': 'Y9.1c', 'index': 6}]",,5.0,,=
ahi,ahi,0,"[{'id': 'Y9.1c', 'index': 7}]",,5.0,,=
yim,yim,0,"[{'id': 'Y9.1c', 'index': 8}, {'id': 'Y9.1d', 'index': 0}]",,5.0,,=
azəm,azəm,0,"[{'id': 'Y9.1d', 'index': 1}]",,5.0,,=
vīspahe,vīspahe,0,"[{'id': 'Y9.1d', 'index': 2}, {'id': 'Y9.1d', 'index': 3}]",,5.0,,=
aŋhə̄uš,aŋhə̄uš,0,"[{'id': 'Y9.1d', 'index': 4}]",,5.0,,=
astuuatō,astuuatō,0,"[{'id': 'Y9.1d', 'index': 5}]",,5.0,,=
sraēštəm,sraēštəm,0,"[{'id': 'Y9.1d', 'index': 6}]",,5.0,,=
dādarəsa,dādarəsa,0,"[{'id': 'Y9.1d', 'index': 7}, {'id': 'Y9.1d', 'index': 8}]",,5.0,,=
xᵛahe,xᵛahe,0,"[{'id': 'Y9.1d', 'index': 9}]",,5.0,,=
gaiiahe,gaiiehe,1,"[{'id': 'Y9.1d', 'index': 10}]",,5.0,a for e,1
xᵛanauuatō,xᵛanuuatō,1,"[{'id': 'Y9.1d', 'index': 11}]",,5.0,auu(V) for uuV,1
aməṣ̌ahe,aməṣ̌ahe,0,"[{'id': 'Y9.1d', 'index': 12}, {'id': 'Y9.1d', 'index': 13}]",,5.0,,=
āat̰,āat̰,0,"[{'id': 'Y9.1d', 'index': 14}, {'id': 'Y9.2a', 'index': 0}]",,5.0,,=
mē,mē,0,"[{'id': 'Y9.2a', 'index': 1}]",,5.0,,=
aēm,aēm,0,"[{'id': 'Y9.2a', 'index': 2}]",,5.0,,=
paitiiaōxta,paitiiaōxta,0,"[{'id': 'Y9.2a', 'index': 3}]",,5.0,,=
haōmō,haōmō,0,"[{'id': 'Y9.2a', 'index': 4}]",,5.0,,=
aṣ̌auua,aṣ̌auua,0,"[{'id': 'Y9.2a', 'index': 5}]",,5.0,,=
dīraōšō,dūraōšō,1,"[{'id': 'Y9.2a', 'index': 6}]",,5.0,ī for ū,1
azəm,azəm,0,"[{'id': 'Y9.2a', 'index': 7}, {'id': 'Y9.2b', 'index': 0}]",,5.0,,=
ahmi,aɱi,1,"[{'id': 'Y9.2b', 'index': 1}]",,5.0,hm for ɱ,?
zaraϑuštra,zaraϑuštra,0,"[{'id': 'Y9.2b', 'index': 2}]",,5.0,,=
haōmō,haōmō,0,"[{'id': 'Y9.2b', 'index': 3}, {'id': 'Y9.2b', 'index': 4}]",,5.0,,=
aṣ̌auua,aṣ̌auua,0,"[{'id': 'Y9.2b', 'index': 5}]",,5.0,,=
dīraōšō,dūraōšō,1,"[{'id': 'Y9.2b', 'index': 6}]",,5.0,ī for ū,1
āmąm,āmąm,0,"[{'id': 'Y9.2b', 'index': 7}, {'id': 'Y9.2c', 'index': 0}]",,5.0,,=
yāsaŋha,yāsaŋᵛha,1,"[{'id': 'Y9.2c', 'index': 1}, {'id': 'Y9.2c', 'index': 2}]",,5.0,ŋ for ŋᵛ,r-b
spətama,spitama,1,"[{'id': 'Y9.2c', 'index': 3}]",,5.0,ə for i,1
frāmąm,frāmąm,0,"[{'id': 'Y9.2c', 'index': 4}]",,5.0,,=
hunuuaŋha,hunuuaŋᵛha,1,"[{'id': 'Y9.2c', 'index': 5}]",,5.0,ŋ for ŋᵛ,r-b
xᵛarətə̄e,xᵛarətə̄e,0,"[{'id': 'Y9.2c', 'index': 6}]",,5.0,,=
aōui,auui,1,"[{'id': 'Y9.2c', 'index': 7}, {'id': 'Y9.2d', 'index': 0}]",,5.0,aō for au,1
mąm,mąm,0,"[{'id': 'Y9.2d', 'index': 1}]",,5.0,,=
staōmaini,staōmaine,1,"[{'id': 'Y9.2d', 'index': 2}]",,5.0,i for e,1
stīiδi,stūiδi,1,"[{'id': 'Y9.2d', 'index': 3}]",,5.0,ī for ū,1
yaϑa,yaϑa,0,"[{'id': 'Y9.2d', 'index': 4}]",,5.0,,=
mā,mā,0,"[{'id': 'Y9.2d', 'index': 5}]",,5.0,,=
aparacit̰,aparacit̰,0,"[{'id': 'Y9.2d', 'index': 6}]",,5.0,,=
saōšiiaṇtō,saōš́iiaṇtō,1,"[{'id': 'Y9.2d', 'index': 7}]",,5.0,š for š́,r-b
stauuąn,stauuąn,0,"[{'id': 'Y9.2d', 'index': 8}]",,5.0,,=
āat̰,āat̰,0,"[{'id': 'Y9.2d', 'index': 9}, {'id': 'Y9.3a', 'index': 0}]",,5.0,,=
aōxta,aōxta,0,"[{'id': 'Y9.3a', 'index': 1}, {'id': 'Y9.3a', 'index': 2}]",,5.0,,=
zaraϑuštrō,zaraϑuštrō,0,"[{'id': 'Y9.3a', 'index': 3}]",,5.0,,=
nəmō,nəmō,0,"[{'id': 'Y9.3a', 'index': 4}]",,5.0,,=
haōmāi,haōmāi,0,"[{'id': 'Y9.3a', 'index': 5}]",,5.0,,=
kasəϑβąm,kasəϑβąm,0,"[{'id': 'Y9.3a', 'index': 6}, {'id': 'Y9.3b', 'index': 0}]",,5.0,,=
paōiriiō,paōiriiō,0,"[{'id': 'Y9.3b', 'index': 1}]",,5.0,,=
haōma,haōma,0,"[{'id': 'Y9.3b', 'index': 2}]",,5.0,,=
maṣ̌iiō,maṣ̌iiō,0,"[{'id': 'Y9.3b', 'index': 3}]",,5.0,,=
astuuaiϑiiāi,astuuaiϑiiāi,0,"[{'id': 'Y9.3b', 'index': 4}]",,5.0,,=
hunīta,hunūta,1,"[{'id': 'Y9.3b', 'index': 5}]",,5.0,ī for ū,1
gaēϑiiāi,gaēϑaiiāi,1,"[{'id': 'Y9.3b', 'index': 6}]",,5.0,aii for ii,1
kā,kā,0,"[{'id': 'Y9.3b', 'index': 7}]",,5.0,,=
ahmāi,aɱāi,1,"[{'id': 'Y9.3b', 'index': 8}]",,5.0,hm for ɱ,?
aṣ̌əš,aṣ̌iš,1,"[{'id': 'Y9.3b', 'index': 9}]",,5.0,ə for i,1
ərənāuue,ərənāuui,1,"[{'id': 'Y9.3b', 'index': 10}]",,5.0,e for i,1
cit̰,cit̰,0,"[{'id': 'Y9.3b', 'index': 11}]",,5.0,,=
ahmāi,aɱāi,1,"[{'id': 'Y9.3b', 'index': 12}]",,5.0,hm for ɱ,?
jasat̰,jasat̰,0,"[{'id': 'Y9.3b', 'index': 13}]",,5.0,,=
āiiaptəm,āiiaptəm,0,"[{'id': 'Y9.3b', 'index': 14}]",,5.0,,=
āat̰,āat̰,0,"[{'id': 'Y9.3b', 'index': 15}, {'id': 'Y9.4a', 'index': 0}]",,5.0,,=
mē,mē,0,"[{'id': 'Y9.4a', 'index': 1}]",,5.0,,=
aēm,aēm,0,"[{'id': 'Y9.4a', 'index': 2}]",,5.0,,=
paitiiaōxta,paitiiaōxta,0,"[{'id': 'Y9.4a', 'index': 3}]",,5.0,,=
haōmō,haōmō,0,"[{'id': 'Y9.4a', 'index': 4}]",,5.0,,=
aṣ̌auua,aṣ̌auua,0,"[{'id': 'Y9.4a', 'index': 5}]",,5.0,,=
dīraōšō,dūraōšō,1,"[{'id': 'Y9.4a', 'index': 6}]",,5.0,ī for ū,1
vīuuaŋhā,vīuuaŋᵛhā̊,1,"[{'id': 'Y9.4a', 'index': 7}, {'id': 'Y9.4b', 'index': 0}]",,5.0,"ŋ for ŋᵛ, ā for ā̊",2
mąm,mąm,0,"[{'id': 'Y9.4b', 'index': 2}]",,5.0,,=
paōiriiō,paōiriiō,0,"[{'id': 'Y9.4b', 'index': 3}]",,5.0,,=
